	2bit	3bit	4bit
100010000001100000001100111100000000011111100110000000010001	1.7122405441921758	2.430943823222256	3.1653046021357487
101111111000000110100000000011111011100000000000000000000001	1.6097785926330344	2.1963590444126693	2.7252538241543256
100000000001011100000000001111101100000111000010000000110011	1.7122405441921758	2.4793596393771784	3.2194212101023814
111111111000000111000000001111100000000000001000000000001001	1.5428607535863514	2.1125562688464874	2.6798863707262277
111000110000000000001111000011110001111100000000010000000001	1.6097785926330344	2.250478783046476	2.8593536353002733
100000000001000000000111000000000111110000011101000011111001	1.665905339933209	2.3855411232815804	3.0244397674795196
110000101111111110011100000000000000000000000000001110000011	1.5428607535863514	2.1664394324556078	2.641834745169002
100011000010000000000000000111111111111111000000000000000001	1.4636488292592815	1.9251238169235343	2.3657761926512895
111111100000000000000011000000011100000111111100000000000001	1.4636488292592815	1.9474872829349215	2.4273511927272007
100000000000000000111111100000001111100000001111110000000001	1.4636488292592815	1.917820219041696	2.3564897889147836
100000000000000000000000000000000001111111111000000111111111	1.2570817983090952	1.5352110126094511	1.813952243316571
110000110000100110001100000111100010000001011100000000000101	1.7779887310739835	2.6169155021801966	3.3386621132976426
100110000000000111111000000001000001100000000010110000110111	1.7122405441921758	2.4793596393771784	3.1975771311929684
100100111000010000010100000000000000100000100110111100011011	1.798084668536076	2.670604161309561	3.5180069106195804
111000000111111101000001000000110100000000011100000000000011	1.665905339933209	2.405712189557689	3.012346488857516
100100000000011100010001000001110000000111101110000000001101	1.7494563273816994	2.566155514927777	3.265471373092708
100001111111001110011100000000000000000000010000110000000111	1.6097785926330344	2.250478783046476	2.8784404002365305
110000000011111110000110000000000110111111000000000000000001	1.5428607535863514	2.1042042518618693	2.6260771279370165
100000111110000000111100111110000000000000000111100000000001	1.5428607535863514	2.07099341295511	2.5746232128314905
100000000000000000000111111111110100000011111000000000000011	1.4636488292592815	1.9657530907487228	2.347088938311767
100000000001111111111111111100000000000000000000000000000011	1.2570817983090952	1.5352110126094511	1.757860092913549
100001111111111111111000000000000001100000000000000000000001	1.3697693284703485	1.7237313310647284	2.057529014828702
111111111111111111100000000000000000000000000000000000000001	1.1167220906908362	1.2216342052635718	1.3285080048968272
111011000000010000100001101101000000001011010000001010001001	1.8130977911515196	2.6707233005531332	3.395140726435776
111111000000100000001111000000000110000000000001000001110111	1.6097785926330344	2.30452013637631	2.950821049693948
100100000000011100010000001110001000101111110000000000001011	1.7494563273816994	2.561146996730306	3.245832505044222
111001111100000110001100000000000011111001010000000000000001	1.665905339933209	2.3982803486464075	3.053829435815416
100000001100000000100001000000111011110000000001110111000011	1.7122405441921758	2.4793596393771784	3.127398796470626
100000110001110000000000100001110000010110111000001100100001	1.7779887310739835	2.6056220188689276	3.3673546049362346
110000011111110000010011110111000000000000000010000000000011	1.6097785926330344	2.30452013637631	2.9078795715777455
111111000000000000000000000000000001111111110000000001111001	1.3697693284703485	1.7658410736648797	2.1358890325296445
100000000011110000000100111111111000000000001000000000001111	1.5428607535863514	2.1125562688464874	2.6798863707262273
100000000001011111000001000000000000111000000000000111111111	1.5428607535863514	2.1271409791074536	2.655050539417775
100000000000000111000011111111110000011111000000000000000001	1.4636488292592815	1.917820219041696	2.3564897889147836
100000000000000111111111111111000000000000000000000000001111	1.2570817983090952	1.5352110126094511	1.813952243316571
100000000000000000011111111111111111100000000000000000000001	1.2570817983090952	1.4766482356116541	1.6999585135219468
110100000001000111100010010100000101101000000010100001100001	1.8130977911515196	2.6923865857308615	3.5487352440175903
100001000000010100001110110101100100000010001100100010100001	1.8076089652310257	2.7082485155648994	3.590671376045016
101000101000011001100000000010110000100100010111001000010001	1.8076089652310257	2.7033622552874332	3.530114296848814
100001100110001111000100100111010001000010011000000000000001	1.798084668536076	2.638446623081895	3.462724491436229
100000011110000110001111111000000000000000111000000000001101	1.6097785926330344	2.2145325338095234	2.7453911208422515
111100100000000001110100011000000001111111100000000000000001	1.6097785926330344	2.282378541287615	2.92287523775798
111111111110000000000000000000000000110000000001001111100001	1.4636488292592815	1.9653182794238246	2.458058570058363
111111100000000000000001111111100000000010000000000000001111	1.3697693284703485	1.8133391340470086	2.2485191093367822
111111110000000000000001001100000001110000000000111110000001	1.5428607535863514	2.12694362843505	2.72108839784196
111111111111111110000000000000000000011000000000000000000001	1.2570817983090952	1.5352110126094511	1.757860092913549
101111000000000000000000000000000000000000000111111111111111	1.2570817983090952	1.4898235216379354	1.6886265687654884
111110000111000000011100111110000100000100001000000000000001	1.665905339933209	2.3575641574585755	3.0174924367076357
100101001111111100100000000000110000100000111100000000000001	1.7122405441921758	2.4629956734465117	3.174593901998106
101110111000000000001100000000111100000000011100011001000001	1.7122405441921758	2.446598699206659	3.112406026416243
100000000011100011111100001000000001111111000001000000000001	1.6097785926330344	2.2311785161712385	2.818888609222084
111110011000010000011100000001011111001000000000000001000001	1.7122405441921758	2.4820198639251365	3.2159142623937274
100000011110011111100001111000000000000000000000000000011111	1.4636488292592815	1.9474872829349215	2.4021446927304138
110000001111100000010000010000011110000000000000000111111001	1.6097785926330344	2.2560896099308296	2.867352409796281
100000000000000000000000111111100011111111011000000000010001	1.5428607535863514	2.1141256773460144	2.6590077760701023
100000000000000000011111111111111000000000011100000000010001	1.4636488292592815	1.9251238169235343	2.3827200909608264
100011111111111111000000000000000000000000000000000001111001	1.3697693284703485	1.7237313310647284	2.0606172069953756
100000000000000000011111100000000000001111111101111000000001	1.4636488292592815	1.918255030366594	2.3459497880263167
110000111100000001111011111001100000000000000000000000000111	1.5428607535863514	2.1200608818367663	2.6597215874260867
111111100000000000000000011111111000000000000000000000011111	1.2570817983090952	1.5921142889080948	1.9201271298222538
111111111111111000000000000000000000000000000000000001111001	1.2570817983090952	1.5352110126094511	1.7691948926049519
100000000000000000000000000011011110000011111111110000000111	1.4636488292592815	1.9479220942598197	2.4254116303593136
100000011111111000000000000000000001000000011111100000001111	1.4636488292592815	1.9653182794238246	2.453152508288941
100001000010000100111000000000111011001000011010100000011001	1.8098206376783854	2.6984427841490586	3.569739675122369
110000100000000110000011100011000000100010000111001000011011	1.7779887310739835	2.5766557207660297	3.305172737202087
110011111100000000000000100001100110000110001100000000110001	1.7122405441921758	2.3890092800234703	3.032820058551655
100001100111110000000011110000100000111100001100000000000001	1.665905339933209	2.334098805752543	3.022588823645414
101111110000000010000100000000111100001100110100001000000001	1.7494563273816994	2.5674319618441044	3.335646811689199
100001110000000001000000000011111110000000000101110111000001	1.665905339933209	2.378235843981253	2.9905024099481032
111111100000000000000000000111000000000000111111100000011001	1.4636488292592815	1.9474872829349215	2.4311181042111722
111110000000001110000000000000000111000000000010000011111111	1.4636488292592815	2.0034374984148613	2.512241377661759
100000000000011111100000000000000000001111011111000000001111	1.4636488292592815	1.9479220942598197	2.396438218878555
100000000000000000000000000000111111111110000000000011111111	1.2570817983090952	1.5352110126094511	1.813952243316571
100000000000000011111111111100000000000000000000000001111111	1.2570817983090952	1.5352110126094511	1.813952243316571
100001111111111111111110000000000000000000000000000000000001	1.2570817983090952	1.4766482356116541	1.6999585135219468
100001001000110000010010010111000110100011100000100000001001	1.8130977911515196	2.683713829437563	3.5408718065345544
101001000000001111000001000111000000111001001001110000000001	1.7779887310739835	2.607694842486379	3.2569440242821015
100001100000000111111111110000011100000000001000000000001001	1.6097785926330344	2.2311785161712385	2.8719956116645338
100001001111000000000010000000001000100001101100011001101101	1.798084668536076	2.6508585229004806	3.3988141471200857
100000000000000011001011111110000000001100000001011111000001	1.665905339933209	2.378235843981253	2.963611505013256
100000111100000110000111110000000001100000001100000000001111	1.6097785926330344	2.1959743096200937	2.7494472755372836
100011100001000001111000000000001110000001000001111110000001	1.665905339933209	2.3491120023607643	2.955458581458871
100000011111111101110001000000000000010001111000000000000001	1.6097785926330344	2.257467447528024	2.8430717610961183
111110000000000000000011111111000011111100000000000000000001	1.3697693284703485	1.7658410736648797	2.1518563899626253
100000000000100000000000001100000011111111111100000111000001	1.5428607535863514	2.0995409670850482	2.6512271069621196
100000000000000000010011100000000010000111111111000110110001	1.665905339933209	2.3855411232815804	3.0899720042077585
111000000000000000000001111101100000011001001100000000011111	1.6097785926330344	2.2895069397680885	2.9122567654251132
111111111100001111110000000000000000000000000000000000001111	1.2570817983090952	1.5921142889080948	1.9201271298222538
100010100010010010000100011000000001100110110010000001010011	1.8076089652310257	2.6234170721322374	3.460672963164015
111000001100100100011000000111110101110000000100000000000001	1.7494563273816994	2.572440480041575	3.395180299902362
100000001110000110100001111100000111010001000000000000011001	1.7494563273816994	2.566155514927777	3.2941638647313
100000000000000011110000000000001100001111100000000011111111	1.4636488292592815	1.9474872829349215	2.4273511927272002
111110000000000000000000000000000000000001111111111111100001	1.2570817983090952	1.5352110126094511	1.813952243316571
100000011111111100000010000000000000000000111000100000111101	1.6097785926330344	2.257467447528024	2.79474040140904
111110000000000000000001111111111000000001000000001110000001	1.4636488292592815	1.9653182794238246	2.453152508288941
100000000000000000000000010000001111111111111111100000000001	1.3697693284703485	1.7013108133867747	2.0365245837239256
100000111111111000000000000000000011111110000000000000000111	1.3697693284703485	1.76584107366488	2.1518563899626257
111110000000000000000011111111111111000000000000000000000001	1.2570817983090952	1.5352110126094511	1.813952243316571
111000000000000100110100000001100000010100111100001100110001	1.7779887310739835	2.6169155021801966	3.386658343930883
100100000000010000000100000000001111111000001011000000111111	1.665905339933209	2.363399528192886	3.030554075297007
111111000000000000000000000000011111000010000000011100011111	1.4636488292592815	2.0034374984148613	2.512241377661759
100000011100111111110000001000001000000000001100000000001111	1.6097785926330344	2.2560896099308296	2.9156837694833597
100000001111111000000000001100000111100000000000000111001101	1.6097785926330344	2.2145325338095234	2.7657766685933614
101111000000000000001001100001111100000000001111100000000101	1.665905339933209	2.378235843981253	2.992303996651848
100111111000000000000111000011000000110000000011000110010001	1.7122405441921758	2.398182883051737	3.098633215122061
111100000000000001000001001111100000000000000111001111100001	1.6097785926330344	2.2560896099308296	2.8651967598476977
100001000000000000000000000000000111111000000111100011111111	1.4636488292592815	1.9653182794238246	2.453152508288941
110000000000000000011000000000000000000000001111111111111111	1.2570817983090952	1.5921142889080948	1.813952243316571
111111111100000000000000000000000000001111110000000000111001	1.3697693284703485	1.7658410736648797	2.1358890325296445
101100000000000000000000000000000000000000011111111111111111	1.2570817983090952	1.4898235216379354	1.6325344183624666
101111110000000001111100000000000000000000000000001111111001	1.4636488292592815	1.918255030366594	2.282467678349578
100000000000000110000000100000100100000101010011100101111111	1.7779887310739835	2.581844299245247	3.3446437293543574
100111110011001100000000000001111000000110000110000000100001	1.7122405441921758	2.398182883051737	3.087991264738733
100000000010111110000000111100000000000000001011111100010001	1.665905339933209	2.3645464039903694	2.92428420800394
100010000000000000000000000011111111111111111000000000000001	1.3697693284703485	1.7013108133867747	2.0365245837239256
110000011111111110000000000000111100000110000000000000100001	1.5428607535863514	2.12694362843505	2.6737571510874574
111111000111000000000000000000000001110000001110000000101111	1.5428607535863514	2.1664394324556078	2.6550505394177746
100011000000000000000010000000000011110111110001111110000001	1.6097785926330344	2.260911084428365	2.889246049618037
100001111111111000000000000000000000010000000000000011111111	1.3697693284703485	1.758214089685418	2.1467600030248484
100000011100111110000010100000011000000010000000010011001101	1.7779887310739835	2.6282089854914656	3.4234980890205295
110011111001010011000000000000000000000001100011000111001001	1.7494563273816994	2.5490805128820804	3.211271060525475
110000000000011101000001001000001100001110000000000111111001	1.7122405441921758	2.491193466953403	3.2245147009143076
110100000001111000100000000001000010000001011111000100000111	1.7494563273816994	2.549853513419037	3.244839256914517
100011111000000000000111100000010000000001100000101110001101	1.7122405441921758	2.4793596393771784	3.1710869542894518
110000110000000111011110000000110000000100010000000000111101	1.7122405441921758	2.4793596393771784	3.1492428753800388
111000000010000000111111111111100000000010000100000000000001	1.5428607535863514	2.0614217480940114	2.5689471782622455
100000000000000000000011111110000000000000011000001111111111	1.3697693284703485	1.76584107366488	2.150460260945552
100000000110011111100000000000000001000000000011111111100001	1.5428607535863514	2.0995409670850482	2.6705999669897222
100000000000000000000000000011100000000011000011111111111111	1.3697693284703485	1.76584107366488	2.150460260945552
100000000000001111111111111111000000000000000000000001100001	1.3697693284703485	1.7237313310647284	2.057529014828702
111111111111100111000000000000000000000000000000000000001111	1.2570817983090952	1.5921142889080948	1.8753697791106347
100100010010000011001001100000000100001000011100100000111011	1.8098206376783854	2.6363346358152215	3.398840984356481
110000100000000011000000001110001100111110000000001010000111	1.7122405441921758	2.4962019851508743	3.2064980630223014
100000000011001100000000110000110000000110011100100001111001	1.7494563273816994	2.423084408111157	3.1027363539301334
111100000100000011000000000000111100111100000000000011101001	1.665905339933209	2.3982803486464075	3.0688251019956496
100000000000110111111110000111100000000000000000000011100011	1.5428607535863514	2.1042042518618693	2.6371636971606898
100001100111111100000000000000000111110001110000000100000001	1.6097785926330344	2.2346221530715793	2.880596050185114
111000000000000100000000011110000000101111100001111100000001	1.6097785926330344	2.282378541287615	2.8570495063966423
101000000000000000000001111000000000000000011111101100111111	1.5428607535863514	2.108257832104054	2.598364096147449
111111000001111111001000000000000000000000000001100000001111	1.4636488292592815	2.0034374984148613	2.536381262105909
111110000000000000000000000000111100000000000000111111111101	1.3697693284703485	1.7478860049366842	2.070799235395162
111100000000000000000111110000011111110000000000001110000001	1.4636488292592815	1.9474872829349215	2.3983777812464417
111111111111111111000000000000000000000000100000000000000001	1.2570817983090952	1.4766482356116541	1.6999585135219468
111111111100000000000000000000000000000001111110000000001111	1.2570817983090952	1.5921142889080948	1.9201271298222538
100000000000000000000001111111111111111110000000000000000001	1.2570817983090952	1.4766482356116541	1.6999585135219468
110100010000010010001110011001010001000111000010000000000011	1.8098206376783854	2.659753203339488	3.4464382391318678
101000000001010100000100000100011111000010010010000011100011	1.8098206376783854	2.6543883606672702	3.394406621524085
101000000011000001100110100000000000110010011000001000111101	1.798084668536076	2.6508585229004806	3.357563980308586
100000011000000111001101001101001101001000000110000100000001	1.8098206376783854	2.6656818439785392	3.38524144719332
100010000111111000110000001000000000000111000001011000001101	1.7494563273816994	2.566155514927777	3.288074229663818
111111001100111000000010000111000000000000001000000000001111	1.6097785926330344	2.2782312050195244	2.9285237857150106
100000011110000000000000011000000000000000111111110000011111	1.4636488292592815	1.9474872829349215	2.4273511927272002
100111111110100000000001000000000000011110000000001110000101	1.665905339933209	2.3645464039903694	2.994056022443249
110000000000011000000011111111111111000000000000000100000001	1.4636488292592815	1.9653182794238246	2.4045641698702394
101001100010000001100011000000010000100001010000011011010101	1.8076089652310257	2.654744685142017	3.4454203182521574
101001101100000100101000000001000000111000111000100011000001	1.8098206376783854	2.6984427841490586	3.5401348054970114
100001110000010000000011000110010010011000000001111000000111	1.7494563273816994	2.4952146396636175	3.2379180317395675
100111111100000111000000000001000000001000000000000111101101	1.665905339933209	2.378235843981253	3.0273917159500936
100000110001100110000000010001111001100010000000111001000001	1.7779887310739835	2.52338705015386	3.294418123642199
100000000110000000000000111000010111000001100000111100011101	1.7122405441921758	2.446598699206659	3.049076104423079
100001000000000011100010010110000010000010011000001110011101	1.798084668536076	2.6669289115209724	3.443472086122855
111000000000001111110000000000000000000000111111111010000001	1.4636488292592815	1.9657530907487226	2.394281147713395
100000000000000000000000000000000010011111111111111111000001	1.3697693284703485	1.7013108133867747	2.020557226290945
100110000000001111111000000000000011110000001111000010000001	1.6097785926330344	2.2346221530715793	2.880596050185114
100100000000000011001000000111100000000000110001111000111101	1.7122405441921758	2.4764563467417937	3.174431315435828
101000000111111000000000000111111111000000000000000000001101	1.5428607535863514	2.080855170754052	2.505250779459991
100000000000111100000000011110001011110000000000000100011111	1.6097785926330344	2.282378541287615	2.865649944917223
100000011111100010000000111111000000000000011110000000000011	1.5428607535863514	2.12694362843505	2.6533841781272796
100000000000000111000001111111111111110000000000000000000001	1.3697693284703485	1.7237313310647284	2.076584564428357
100001111111111110000000000000000011111100000000000000000001	1.3697693284703485	1.7237313310647284	2.076584564428357
100000010000000000000011111111111111111000000000000000000001	1.3697693284703485	1.7013108133867747	2.0365245837239256
101010101010000010001110000100111000001000000110000000000111	1.8098206376783854	2.674169783646121	3.3504827874330076
100000010110001100001100000001001100001100001000010111010001	1.8098206376783854	2.6656818439785392	3.481523062304261
111100001000011010110000000000111000010100000000001110000011	1.7494563273816994	2.563323698505864	3.2980643954586806
100000011100000000111000110000001101100001111000000000000111	1.665905339933209	2.3032842278821497	2.8874969199524867
100001000111100111100111000001011000000000001000000000001011	1.7494563273816994	2.572440480041575	3.3031607823964584
100000000011111110011010001000111100000000000011000000100001	1.7122405441921758	2.4820198639251365	3.2214937292025354
101100000110111001110000111100000110000000000000110000000001	1.7122405441921758	2.3660163125563876	2.989256026264421
110000010000000000001000000000001110000000011101111111110001	1.6097785926330344	2.282378541287615	2.8674019707086242
111110011000000000000000000000001111000000000011100000111111	1.4636488292592815	1.9748899442849235	2.474806262029998
110000110000000001111001011111000111110000000000000000000001	1.6097785926330344	2.2767677144032614	2.8577961860992662
101111111111011100100000000111001000000000000000000000000001	1.6097785926330344	2.2383986878610873	2.714167254930653
100000000111111111010000000100000000000001111111000000000001	1.5428607535863514	2.089021760116417	2.5767278473702286
100000000010001111110011111111000000001000000000000000000111	1.5428607535863514	2.1125562688464874	2.6798863707262273
100000010000000110000011111111111111100000000000000000000001	1.4636488292592815	1.9251238169235343	2.3657761926512895
110000011110000000000000100000000001111100000011111100001001	1.6097785926330344	2.2560896099308296	2.867352409796281
110001111111111100011111000000000000000000000000000100000001	1.4636488292592815	1.9653182794238246	2.4192039392761453
100111111111111111000000000001110000000000000000000000000001	1.3697693284703485	1.7237313310647284	2.0606172069953756
111111111111000000000000000000000000000000000001111111000001	1.2570817983090952	1.5352110126094511	1.813952243316571
110100110001001000101010010111000000001001110000000100000001	1.8130977911515196	2.6958859508677873	3.5415003685533013
111001100000000000100000000001010100000110000001111111100001	1.7122405441921758	2.4849231565605208	3.1693378246239017
100000000011111111111100000000000000011000001000001000001101	1.6097785926330344	2.257467447528024	2.770739251334467
111100000110000000001111110000001110000000000001001000011001	1.665905339933209	2.3618512277255914	3.0640746667291654
100001100001111100000000001111100000011000011100000100000001	1.665905339933209	2.334098805752543	2.9777558454378092
111100000000001100110111011101000111000000000000100000000001	1.7122405441921758	2.459960530254274	3.1476009791127213
101111000000000100000000001000000000000000011111100110011111	1.6097785926330344	2.282378541287615	2.8592822038697827
101110001100000001110000011000000000001111111100000000000001	1.6097785926330344	2.2145325338095234	2.745391120842252
100000000000011111110000000000000001110000011111111000000001	1.4636488292592815	1.917820219041696	2.3564897889147836
100000000000000000011000000011110010001111000000001111111001	1.6097785926330344	2.2346221530715793	2.8669487856390994
100000000000000000000000000000001111111111100000111100001111	1.3697693284703485	1.76584107366488	2.1518563899626257
100000010011111111000001110000000000000000000111100000000111	1.5428607535863514	2.12694362843505	2.688486809246808
100000000000000001111111110000000000000000000000111111111001	1.3697693284703485	1.7237313310647284	2.0606172069953756
100000111111111111000000000000000000111110000000000000000011	1.3697693284703485	1.76584107366488	2.115372541647307
111111111010000000000000000000011111100000001110000000000001	1.4636488292592815	1.9657530907487226	2.394281147713395
100000000011111111000000000000011111111110000000000000000001	1.3697693284703485	1.7237313310647284	2.076584564428357
100000000000000010000000000000111111111001111100001110000001	1.5428607535863514	2.0995409670850482	2.653399089948562
111111100000000000000000000000001001111111111100000000000001	1.3697693284703485	1.7582140896854181	2.130792645591867
100000000000000000000000000000000111110000000011111111111111	1.2570817983090952	1.5352110126094511	1.813952243316571
110000000101101110000000001100001001000100010011101000001001	1.8098206376783854	2.6892691811207916	3.5231603412266916
100001000000001000100100001000000101100001011111001000111001	1.8098206376783854	2.6682053584372993	3.4403239313143805
110001000011000000000000000101010100001001100110000100111101	1.8098206376783854	2.6907450153588255	3.502325279223421
110000100001100000000000000000000011000011101011111000011101	1.7122405441921758	2.459960530254274	3.1515470042836697
110000001111000001100000001111111000000000001000000010000111	1.6097785926330344	2.2782312050195244	2.894441354598519
100000000000111110000000000001110000001000000111100111110001	1.6097785926330344	2.2346221530715793	2.835155866574887
111111000000001111000000111111111000000000000000000000000001	1.3697693284703485	1.7658410736648797	2.1518563899626253
100000000000000000000000000000000111111111100000000111111111	1.2570817983090952	1.5352110126094511	1.813952243316571
111000000000000000111111111100000000000001100000000001111001	1.4636488292592815	1.9474872829349215	2.4311181042111722
100000111111111111101000000000000000000110000001100000000001	1.5428607535863514	2.1141256773460144	2.5634842069813955
111111111100000000000000000000111111000000000000000001110001	1.3697693284703485	1.7658410736648797	2.1518563899626253
100000010101000100010100000001010101011010001000110000000111	1.7927596152495757	2.614255883996789	3.3086976181735688
110010000010011101111000011100000000001011000010000001000001	1.7779887310739835	2.6282089854914656	3.4093993915784675
111110000001000000011000010000101100000010000111100100010001	1.7779887310739835	2.59640135917511	3.342012482291734
100100010100011000001100000001111100000011000000000001111001	1.7494563273816994	2.554089031079551	3.3199869569171945
100000001100001000000000000011011111000001111110000000001101	1.665905339933209	2.363222647373031	2.9841071822884495
100000000000000000000000000001111111110111100000000011111001	1.4636488292592815	1.918255030366594	2.3307990380366563
100000000000111111111100001100000000000011110000000000001101	1.5428607535863514	2.0855781232160764	2.5497873815230383
100000000000100000000111000000000011000001110000001111111111	1.5428607535863514	2.12694362843505	2.7017155378143576
100000111000000001000000000111011111110000000110000000000111	1.6097785926330344	2.2767677144032614	2.9071328918751225
100000000011111111111111111100000000000000000000000000000001	1.2570817983090952	1.4766482356116541	1.6999585135219468
100000111001111000000000011100011110000000010010000000100101	1.7494563273816994	2.555365477995878	3.2050355233022474
100001110001100001000000001001000000000011001111001001000111	1.7779887310739835	2.545974016776398	3.3082175958676494
111000001100000000000100000111100000011111110000000000000111	1.5428607535863514	2.151854722194641	2.737537362024295
100000000000011110001111111100100000000001000000100011000101	1.7122405441921758	2.4629956734465117	3.1398266760086133
111100000001111101111100000000001000000000000011110000000001	1.5428607535863514	2.141528338696016	2.685495056847768
111000000000000000010000000000111111110000000000000011111111	1.3697693284703485	1.8133391340470086	2.2485191093367822
100000011111000000000000001111111110001000000000011100000001	1.5428607535863514	2.0995409670850482	2.6340262299209596
100000111111111000000000000000000000000000000011111111100001	1.3697693284703485	1.7237313310647284	2.076584564428357
100000000000000111111111000000000000000000000111111111000001	1.3697693284703485	1.7237313310647284	2.076584564428357
110100010000011111100000011010010001000100000100000001000011	1.798084668536076	2.63372259981661	3.305888259475132
111011000000000011001100000000000001000010000100000110111111	1.7122405441921758	2.4991052777862586	3.1796902889358836
100000111111111110010000000000000000000000000000110000011111	1.4636488292592815	1.9653182794238246	2.4580585700583626
110001000100000011000000000000000011111000000111111110000001	1.6097785926330344	2.2560896099308296	2.858619530388582
101000000001100000000101111110000011111111000000000000000001	1.6097785926330344	2.2383986878610873	2.798393169009797
110000111111000000000001111110010000000000100000111000000001	1.6097785926330344	2.2560896099308296	2.867352409796281
111100000000001111000000000000000011111000000000000001111111	1.3697693284703485	1.8060355361651703	2.2169354416213394
110000000011111111111111111000000000000000000000000000000001	1.2570817983090952	1.5352110126094511	1.757860092913549
100000000000000011111111111000000000000000000000011111110001	1.3697693284703485	1.7237313310647284	2.076584564428357
111111110000000000000000000000000000111111111110000000000001	1.2570817983090952	1.5352110126094511	1.813952243316571
100000000000000001111111111111111110000000000000000000000001	1.2570817983090952	1.4766482356116541	1.6999585135219468
100010000011000100000101000100101100011100000011010000000111	1.8098206376783854	2.689269181120792	3.503367141213674
100000100011001000000000001000110101000000101111000000011111	1.7779887310739835	2.617048505796392	3.446641008651819
110000011110000110000000100000000000101011100011111000000001	1.7122405441921758	2.4940967595887877	3.164691726629798
100110000111101000010000100000000111001110000000100000011001	1.7779887310739835	2.607694842486379	3.4074145856406655
110001111100000100000001000000001100110000001110100110000001	1.7494563273816994	2.5490805128820804	3.319986956917194
100000000001101100111101100000001100010000000111000000011001	1.7494563273816994	2.489016765177846	3.2230860645575103
100000000001001111000000000001110000000100011110100000011111	1.665905339933209	2.3939932783793916	3.0462838463889326
111111000000000000111011111110000000000000101000000100000001	1.6097785926330344	2.2383986878610873	2.8395951961255297
100000000011010011011000000100100100010011111000001100000001	1.798084668536076	2.6669289115209724	3.4787291745226065
100000000111111100000000001100000000000000011100011111100001	1.5428607535863514	2.07099341295511	2.596452379919621
111111101111100000000000000000000000000000000000001111111001	1.3697693284703485	1.7478860049366842	2.06187413603231
111111111000000000000000000000000000111111111000000000000011	1.2570817983090952	1.5921142889080948	1.8680955122144713
111111100111110011110000000000000100000000000000000000000111	1.4636488292592815	2.0034374984148613	2.466613657475046
100000000000000000000000000001111111111111000000000000111111	1.2570817983090952	1.5352110126094511	1.813952243316571
111100000000000000000000000000000000000000001111111111111111	1.1167220906908362	1.3162353828714297	1.5161752170230298
111100000110011001110100100000010000000110000011010000000001	1.7779887310739835	2.6169155021801966	3.357965852292291
111110000000000001101111000000100011000000000001111000010001	1.665905339933209	2.3982803486464075	3.0825743844922013
100000000011100000000000000001011101111110001001111000000001	1.665905339933209	2.378235843981253	3.0119428647003343
101100111100100000000010000000000001111000000001111000010011	1.7122405441921758	2.4911934669534035	3.1527498230886932
100000000000000001100000000011111110000000111110000111100001	1.5428607535863514	2.07099341295511	2.596452379919621
100000001110000000001100000100000000001110011111111100000001	1.6097785926330344	2.2346221530715793	2.880596050185114
110110000000001111100001000000000000111100000111000000000111	1.6097785926330344	2.2895069397680885	2.9071328918751225
101100000000000000000000000111110000000000011111111110000011	1.4636488292592815	1.9479220942598197	2.3459497880263167
