	2bit	3bit	4bit
100000000000010011111110000000000000011100000000011111100101	1.6097785926330344	2.257467447528024	2.773376994181366
110000011100000000000011000000000111111111111000000000000001	1.4636488292592815	1.9474872829349215	2.3962207100812822
111110000000000000001110000000001111100001111100000000000011	1.4636488292592815	1.9748899442849235	2.4141075523383675
111111111100000000000011111000000010000000000000000000001111	1.3697693284703485	1.8133391340470086	2.2485191093367822
110000000000011001110000000010010001111011100001100000000011	1.7122405441921758	2.471447828544323	3.1945233685538392
111111100000000000000000000000010010101000001111111000000011	1.6097785926330344	2.229946532763276	2.747070056923679
100000000001111100000000000100000011011100000000011110011101	1.665905339933209	2.363222647373031	2.998699224311502
100110000100000000110011111110000011100000000000000100000111	1.665905339933209	2.3618512277255914	3.0640746667291645
111111100000000000000000000000000000000001011111001111011001	1.5428607535863514	2.108257832104054	2.521638346081877
111100110000000110001100011000011110000000000000100000110001	1.7122405441921758	2.3890092800234703	3.033578836213352
110111100100000001001110000001110110000000000111000000000001	1.7122405441921758	2.4793596393771784	3.1510938192141444
111110000000100011000000011110000000000000000111111100000001	1.5428607535863514	2.12694362843505	2.7017155378143576
100000000111111000011100000011110000000011110000000000000011	1.5428607535863514	2.0896195416009036	2.5603467397416653
101110000000100000001110000000000000111111110000000111000001	1.6097785926330344	2.260911084428365	2.7868740678001513
100010100001111110000000011100000000111110000000000000000111	1.6097785926330344	2.282378541287615	2.8438058660078105
100111100000000000000111100000000001100111010001100010000011	1.7122405441921758	2.4764563467417937	3.1894269816160614
100000000000000111111110000000000001111110000000000000011111	1.3697693284703485	1.76584107366488	2.1518563899626257
101000011100000000000110000000100000000000101111111110000101	1.7122405441921758	2.4464998569589915	3.0899720042077585
101111111100000000000001111100000000110000000000000000001111	1.4636488292592815	1.9479220942598197	2.3770802706722347
111000000111111000000011111111000000000000100000000010000001	1.5428607535863514	2.1125562688464874	2.660513510698625
111001111111000000001000000000111110000000000000000000001111	1.4636488292592815	2.0034374984148613	2.5160082891457307
110000100000001111111110000000111000000000000000000100111001	1.6097785926330344	2.2560896099308296	2.8537051452502666
101100100000011100000000000000010001001111110001000000001111	1.7122405441921758	2.4820198639251365	3.167582902706649
100010000000000000100001100000000110000000001110111111111001	1.665905339933209	2.3855411232815804	3.0899720042077585
111111111011111000011100000000000000000000000000010000000011	1.4636488292592815	2.0038723097397595	2.473742990046392
110000000000000011111111100110000100000100000111000010000001	1.665905339933209	2.3575641574585755	3.039336515617049
100010000000011100000000000011111001011100010001000001110001	1.7494563273816994	2.555365477995878	3.25722784025012
100001110000100000000000111000011110000011111110000000000001	1.6097785926330344	2.2346221530715793	2.8024218370926146
111110001010000000000000000000000011000000001111100110101011	1.7122405441921758	2.4421928430251607	3.0850701938603744
100000000011111100000000000001111111111110000000000000000001	1.3697693284703485	1.7237313310647284	2.076584564428357
100000001111111000111110000000000001100001011100000000000001	1.6097785926330344	2.260911084428365	2.8323142514103785
100000000000000000000001111000111000000111111111110000000001	1.4636488292592815	1.917820219041696	2.3564897889147836
100000000000111111111000000000000010001100001111110000000001	1.5428607535863514	2.0995409670850482	2.6512271069621196
101111000000000000001000000100000100001000111111111100000001	1.665905339933209	2.3300362793354834	2.863447630182148
100111110011111110001000000000000001100000000000000000001111	1.5428607535863514	2.12694362843505	2.691609364665255
101110011111011100001000000111000000000000000000000000001111	1.6097785926330344	2.2576989547363246	2.7843629870828503
100111110000000000000000001000000011110000111111100000010001	1.6097785926330344	2.2311785161712385	2.8516226387043555
100000011100000000100000001100111110000000011100000000011111	1.6097785926330344	2.250478783046476	2.892087664782545
100000100000000000000000000001001001111100000000011111111111	1.5428607535863514	2.0614217480940114	2.5588410051131425
100000000110000000111001110000000000110111100011110000000001	1.665905339933209	2.307449312712946	2.946117075431973
100100001110001000000000000011111110010000001100000000011101	1.7122405441921758	2.4820198639251365	3.176183341227229
100000010000000001111111011100001000000000100111100001000001	1.7122405441921758	2.4629956734465117	3.1513182906060444
100000111100100000000000001110000001111111100001100000000001	1.6097785926330344	2.2346221530715793	2.880596050185114
100000000001111000001110111000000000000001000111111100000001	1.6097785926330344	2.260911084428365	2.8438058660078096
111111000000001000000011000111100000000000000000111011100001	1.6097785926330344	2.2767677144032614	2.9071328918751216
111111100000000000000100001000011111000000011000000000111001	1.6097785926330344	2.2560896099308296	2.9156837694833593
111111111111000000000000000110000000000000000001111010000001	1.4636488292592815	1.9657530907487226	2.3954202979988453
111111111101000111100000011000000000000110000000000000000001	1.5428607535863514	2.141528338696016	2.6418068990289423
111000000000000000001011000000000111010111100000110000001111	1.665905339933209	2.3689225069540614	2.98445023783389
111111110000111000000111100000000000110000000000000000000111	1.4636488292592815	1.9748899442849235	2.471039350546026
101111101100000010010001100110000100000000000010000000001111	1.7494563273816994	2.572440480041575	3.2899171420076256
111000000011101000000011111000000000000111100000000011010001	1.665905339933209	2.3909750693460796	2.964015129170438
101110000000000000111111000110011110000000000000000000011101	1.6097785926330344	2.1954637741425866	2.711982337625433
100000000000000000000011111111000000011111000110000000001111	1.4636488292592815	1.9474872829349215	2.4273511927272002
100000111000000000111000000111000000000011111110010000000011	1.6097785926330344	2.250478783046476	2.835155866574886
110001011110000000000010000000000011110000000000011100011111	1.6097785926330344	2.30452013637631	2.8720451725768763
100000000000000001110000000011100100111111000000001111100001	1.6097785926330344	2.2346221530715793	2.821508602028872
110000111111111110000011000000001111000000000000000000000001	1.4636488292592815	1.9474872829349215	2.3962207100812822
111010000000000011111111111110000000000000000011000000000001	1.4636488292592815	1.9657530907487226	2.3954202979988453
101111111000000111100000000001111011100000000000000000000001	1.5428607535863514	2.052307616624114	2.4880499024188305
111000000000111000000001011111100000000000000001110000001111	1.5428607535863514	2.1664394324556078	2.6550505394177746
100000011100000001111000000000001111100011100000000001100101	1.665905339933209	2.370527926673359	2.932873435043141
101111000000000000000000001111101110000011110000000000010011	1.6097785926330344	2.2576989547363246	2.790758214742504
100000000001011100000000001111101100000111000010000000110011	1.7122405441921758	2.4793596393771784	3.2194212101023814
111111111000000111000000001111100000000000001000000000001001	1.5428607535863514	2.1125562688464874	2.6798863707262277
110000000101000000000011001111001111111110000000000000000001	1.6097785926330344	2.282378541287615	2.8481956346461095
100100000100000011111000000011111110100110000000000000000011	1.665905339933209	2.3939932783793916	3.055581461606817
110001111100100100000100000000000011111110011000000000000001	1.665905339933209	2.3575641574585755	3.01470017867349
111000000001111111111000000000000000000000000011110000000111	1.3697693284703485	1.8060355361651703	2.2169354416213394
111000111111111000100001100000001111000000000000000000000001	1.5428607535863514	2.12694362843505	2.7017155378143576
110001001110000000011111000100000000011100000000000011000111	1.665905339933209	2.371024830753858	3.0358324640342467
111000000000000011000000000000000000000001111111111111100001	1.3697693284703485	1.7658410736648797	2.150460260945552
111000000000000001111111110000000010001011100000000001100001	1.6097785926330344	2.282378541287615	2.8938892514862897
100011001000011111111100010001000000000000000100000011001001	1.7494563273816994	2.4797560715215523	3.20107828664992
101100010000000000001100000111110000000000000111100100001111	1.665905339933209	2.3982803486464075	3.059527486777765
100010001100000011100001111100000000001011111100000000000001	1.665905339933209	2.3855411232815804	3.0410914375343023
100000000100000000000000000001110110000001111001101111110001	1.665905339933209	2.363222647373031	3.0423873821303276
101111000111111111000000000000000110000000100000000000110001	1.6097785926330344	2.260911084428365	2.8212276821867053
101100000010000000000000011100011110001100111001100010000001	1.7494563273816994	2.529334874473	3.2383199037232715
111111111110000000000001111000000000000000100011100000000001	1.4636488292592815	1.9653182794238246	2.453152508288941
111000000001100000000000000011111111111100000000010001000001	1.5428607535863514	2.1125562688464874	2.6644707473509524
101101100000000000001100111110011000110000111000000000000001	1.7122405441921758	2.3660163125563876	2.9761084077924416
110000001100000000000000011111001111100101100000000000001101	1.665905339933209	2.367387732203827	2.9562109312648235
100000000000101000000000001100000111111110000000111000001111	1.6097785926330344	2.282378541287615	2.880645611097457
100011001011000000000000000000011111111100001110000000000011	1.6097785926330344	2.2767677144032614	2.857343001029741
100000000111000000011111110000000000000000111111100010000001	1.5428607535863514	2.0995409670850482	2.6340262299209596
100000011110000001111110000000000011111010000000000000110001	1.6097785926330344	2.260911084428365	2.8323142514103785
111111010011110111110000000000000000011000000000000000010001	1.6097785926330344	2.2633097816206784	2.882777732248409
111100000000010000001100000001111000000111100000001000001111	1.6097785926330344	2.2782312050195244	2.909437020778753
111110111100000000000000000000000000000111111100000110000011	1.4636488292592815	1.9753247556098217	2.4533700170862134
100000000001100001111111111000000110111000000000000000000101	1.6097785926330344	2.2418423247614276	2.791263836438451
111111110000000000000000111111100000000001111000000000000001	1.3697693284703485	1.7658410736648797	2.1518563899626253
100110000000100111100010011100000111110000110000000000000001	1.7122405441921758	2.430943823222256	3.1632630902730012
100000000000000010000000001110000011111100000001101000111111	1.6097785926330344	2.282378541287615	2.8938892514862893
101111111000000000000000000000010000001000011111111100000001	1.5428607535863514	2.089021760116417	2.541640128071983
100000000000011111010000000000011110001111111100000000000001	1.5428607535863514	2.1141256773460144	2.593475539341864
101000000000000000000111101010000000111111000000011111000001	1.665905339933209	2.333320238570084	2.8394561587726557
100111000000000110000000000111111001111111000000000000000001	1.5428607535863514	2.07099341295511	2.5863462067705183
110000000000000001100011010000000011000011111111110000000001	1.6097785926330344	2.2767677144032614	2.7861399628884596
110000000101110000000000000100000111110000000000011110111001	1.665905339933209	2.3909750693460796	3.0119428647003343
111111100000000000000000000000111000000011000000000011111111	1.3697693284703485	1.8060355361651703	2.2341363186624994
100100000000011100010001000001110000000111101110000000001101	1.7494563273816994	2.566155514927777	3.265471373092708
111100000000001000000000001111010001101000000111000000001111	1.665905339933209	2.405712189557689	3.020946927378097
100000000000001111111110000000011111000011100100000000000001	1.5428607535863514	2.0995409670850482	2.653399089948562
100010001110011000010000000001111110000000000000000100011111	1.665905339933209	2.3575641574585755	3.0594285687350613
111111001110000000000011100011100000000000111100000000000001	1.5428607535863514	2.0896195416009036	2.579719599769268
100011111110000000110001001100001000000111110000000000000001	1.665905339933209	2.3491120023607643	3.0439797174853016
111100011100001000000000000000000011011111000001100000000111	1.6097785926330344	2.2895069397680885	2.928976970784535
110010001000000000000001100000011111111100000000000011000111	1.6097785926330344	2.2782312050195244	2.907083330962779
111111100010100000000000101000101110000111000001000000000001	1.7494563273816994	2.51682600864345	3.1881580356956913
100000111111000000000000000000000001111111111001100000000001	1.4636488292592815	1.917820219041696	2.3746394910730384
100000000000000000000000111111111111111100000000000000000111	1.2570817983090952	1.5352110126094511	1.813952243316571
101100000001111000000111111000010000000001000011000001100001	1.7122405441921758	2.4764563467417937	3.1183962087021384
111111111000000011111000000000000111110000000000000000000001	1.3697693284703485	1.7658410736648797	2.1518563899626253
100000110001100000101111100001110000011100000000001100000001	1.7122405441921758	2.4436954065712744	3.065421647146808
111010000011111110000000000000000000001111100000011100000001	1.5428607535863514	2.141528338696016	2.6371636971606893
100111000001000000000001000111111100000011100011100000000001	1.665905339933209	2.3491120023607643	3.0002915596664756
101111111111111111000000000001000000000000000010000000000001	1.4636488292592815	1.8704335838868416	2.1693424841925193
100011110000000111000000000000011000111100000011001110000001	1.665905339933209	2.2710201917921298	2.8771415595146537
100000000000000011100000001111110000011000011000000010101111	1.665905339933209	2.3909750693460796	2.990502409948103
100110000000001111111110000110000000001000000000000000111101	1.6097785926330344	2.260911084428365	2.841613229937815
100000001111111110000001101000000011100000000000000011010001	1.665905339933209	2.378235843981253	2.942171050261025
100000000000000000011110000001111000000000011000000111111111	1.4636488292592815	1.9474872829349215	2.4273511927272002
111111000000000000000011000000001111100111000111000000000001	1.5428607535863514	2.0896195416009036	2.636651397976926
100110000000100001010000000000000001111101101110000000011101	1.7494563273816994	2.5301443995066077	3.286801494538875
100000000001100000011111000000000000000011110000000011111111	1.4636488292592815	1.9474872829349215	2.4273511927272002
100001011001100000001001000000000011111000111110000010000001	1.7494563273816994	2.555365477995878	3.341377850757082
111000000000000000011111110010000000000001111000010000001111	1.5428607535863514	2.148411085294301	2.7321749670656335
100000111111100000001110000000000000000000011000001001011111	1.6097785926330344	2.282378541287615	2.9228752377579794
100001111111111110000000111100000000000001100000000000000001	1.4636488292592815	1.917820219041696	2.370872579589067
100001111000000000011000000000000111110000000000000111111101	1.5428607535863514	2.0855781232160764	2.5645021278611053
110000011111000000000000011111101100000000001000011000010001	1.665905339933209	2.3982803486464075	3.0675787183119674
100000000000110000000001110000011000000000101111110110000111	1.665905339933209	2.367387732203827	2.9991028484686835
100000000000101100001111111000000000000000010001100111000111	1.665905339933209	2.3982803486464075	3.0946152060760106
110011111110000000000000000000000000000000011111100001001111	1.4636488292592815	2.0034374984148613	2.4386552707481464
111111100000011100000000001000001111000000111000000010000001	1.6097785926330344	2.2560896099308296	2.8461099949114406
100000000000011111110000111110011110000000000000000110000001	1.5428607535863514	2.07099341295511	2.6158252399472235
100011100001110001100000000000001100000111110000100001000011	1.7122405441921758	2.430943823222256	3.085009479373677
100001100001001011111000000110000000000111000011000000000111	1.7122405441921758	2.4764563467417937	3.1932544226334687
111110000000000000010100011000000001111100111110000000000001	1.6097785926330344	2.282378541287615	2.901031158848567
100000000000011100111111100000000000001000001111111000000001	1.5428607535863514	2.0995409670850482	2.653399089948562
100000000001000111111111000000000001100011111000000000010001	1.6097785926330344	2.2311785161712385	2.8392615821822624
100000000111110001100000011000000000011100000000000001111111	1.5428607535863514	2.0896195416009036	2.6190305637407247
100000001001001110000001110010111111100000000000000010000011	1.7122405441921758	2.4820198639251365	3.1527498230886932
100011111000110000011111000000000110001000000110010000000001	1.7122405441921758	2.430943823222256	3.152819739408613
100000110001110000000000100001111111110000000000000000111001	1.6097785926330344	2.2346221530715793	2.880596050185114
110000000001000000000011110000000001111100000010000001111111	1.5428607535863514	2.148411085294301	2.688471897425525
100000000000111111100000000100001000000000010011011111100001	1.665905339933209	2.3718516832906973	3.05239815420642
100000001000000000000001000011110001100000001111000011111101	1.665905339933209	2.3855411232815804	3.006003718236057
111111000000000000000000000000000001111111110000000001111001	1.3697693284703485	1.7658410736648797	2.1358890325296445
100000000011110000000100111111111000000000001000000000001111	1.5428607535863514	2.1125562688464874	2.6798863707262273
100011111000000000011111110000001000000000100110000110000001	1.665905339933209	2.3491120023607643	3.0439797174853016
111111000000000000011111000011101101000010000000100000000001	1.665905339933209	2.386687999079064	3.0542826208849405
111111100000001101111000000000000000010000000000011110000011	1.5428607535863514	2.1664394324556078	2.7424268550554265
111100000000000011100000000000000000010111100000001001111111	1.5428607535863514	2.162995795555267	2.7120101837654933
111011111111001000011111110000000000000000000000000000000001	1.4636488292592815	1.9657530907487226	2.4142181170219805
100000000001111111110001111110001000000000000010000000000011	1.5428607535863514	2.1125562688464874	2.629383028052706
111110000000000001100000001100001111100000000000000000111111	1.4636488292592815	1.9748899442849235	2.4599527813223534
100000000010000000001111100001100000000001111111110001000001	1.6097785926330344	2.2311785161712385	2.8392615821822624
111110010000000110000010000000000000000000110100011111110001	1.665905339933209	2.3939932783793916	3.076728363818926
111100111111000000100000000000100000000000001111100000001011	1.6097785926330344	2.2908306963854264	2.887787518459734
111011111000011100000000010000001100001001110000000010000001	1.7122405441921758	2.491193466953403	3.223245754993936
100000000000000111111010001111111111000000000000000000010001	1.5428607535863514	2.089021760116417	2.5767278473702286
100001110010000001000111110000011110000000011001000100000001	1.7494563273816994	2.501499604777415	3.268486674701152
111000000011011001110000001110001110000000010000000000001101	1.7122405441921758	2.437425096178392	3.057679439069511
100000000000001110000111110000000000000000000000011111111111	1.3697693284703485	1.76584107366488	2.1518563899626257
110000000000001000001110001101111000010000000000100110001111	1.7122405441921758	2.4962019851508743	3.236489395382769
111000000000000000010001110111111001001000000000000000011111	1.6097785926330344	2.2908306963854264	2.879374256987794
100011111110110000000111111000000000010010000000000000001001	1.665905339933209	2.3718516832906973	3.0398516905148916
100111100001000000100111101100111100110000000000000000000001	1.7122405441921758	2.4764563467417937	3.168294696255305
100011111110110000000000101110011110000000100000000000000001	1.665905339933209	2.378235843981253	3.0624794352483393
100000000000011111111000000011111000000000000001101110000001	1.5428607535863514	2.0855781232160764	2.621433926068764
101111111101111011010000000000000000010000000000000100000101	1.7122405441921758	2.349176868544981	2.8460385634809504
111111111110000000000000000000000000110000000001001111100001	1.4636488292592815	1.9653182794238246	2.458058570058363
110000110000000000000001001100000011110001111110110000000001	1.665905339933209	2.3746930115041547	3.066375899506944
111100000000000000110110100000000000111000000001111011001001	1.7122405441921758	2.459960530254274	3.1430073381568118
101100111111100000000000111000111000000000000000000000111001	1.6097785926330344	2.2145325338095234	2.721822502753651
110101001100001111110110000000000000000001101110000000000001	1.7122405441921758	2.4211707576997537	3.0718265534715425
111100000000000000000000000001111111100000011100011110000001	1.4636488292592815	1.9474872829349215	2.3983777812464417
101111000000001111110000000000000000000000100111000001111001	1.6097785926330344	2.260911084428365	2.77875430096131
100000100000111100100000000000100000100000000000011111111111	1.6097785926330344	2.173856242864175	2.748845611512711
110100110000000000011110001000000000000111111000000001110001	1.665905339933209	2.3982803486464075	3.081371565687178
111100000000000000000111111010000110000111100000000000000111	1.5428607535863514	2.1664394324556078	2.7055871099657796
111100000000000011110000000111000111111000010100000000000001	1.6097785926330344	2.282378541287615	2.8438058660078096
111111111110000000000000000000000000000000001111000000011111	1.2570817983090952	1.5921142889080948	1.9201271298222538
111111110000111111100001100000000000000010000010000000000001	1.5428607535863514	2.1125562688464874	2.6644707473509524
110000001001111110000000100000000011111110001100000000000001	1.6097785926330344	2.2560896099308296	2.8913535598708533
100110000000001111111000000000000000011110000011100000000111	1.5428607535863514	2.0896195416009036	2.6366513979769266
101111111000000011111000001111100000000001000000000000000001	1.5428607535863514	2.1141256773460144	2.593475539341864
100000000000000000000000011111111110000000000000001111111011	1.3697693284703485	1.7478860049366844	2.069403106378089
100100000110111010000001000000100000000000000011000011111111	1.7122405441921758	2.484923156560521	3.191181903533314
111100100001110000110100000110001001000000000000111010000001	1.7779887310739835	2.6282089854914656	3.396155751189635
100100011111100000000000000000000000100000001111000010111111	1.6097785926330344	2.257467447528024	2.8634573088472277
100000000100111000000000000000000001111111100001100001111001	1.6097785926330344	2.2346221530715793	2.8669487856390994
111000000000000011100000000000000011111111111100000001000001	1.4636488292592815	1.9653182794238246	2.453152508288941
100100011100000000000001110000100000001100001111001111000001	1.7122405441921758	2.430943823222256	3.143460523226336
110000000000000011110000100001110000000010000011111111000001	1.6097785926330344	2.2560896099308296	2.8346183803140095
111111000000110000001111111100000000100000000000000001100001	1.5428607535863514	2.12694362843505	2.6737571510874574
100000000101111101000000000000000111100011111100000100000001	1.665905339933209	2.3645464039903694	3.020946927378096
111111000000000001110000000010001000000000000000001111111101	1.5428607535863514	2.1271409791074536	2.6199628201195293
100111101111100000000000000000000100000000000000100011111111	1.5428607535863514	2.1271409791074536	2.659721587426087
110111111111110000000000000000000000110000011010001000000001	1.6097785926330344	2.2633097816206784	2.8116368093986295
110000000000000011011000011111000000000000000011111100001101	1.6097785926330344	2.2031944813099424	2.7350661431424843
111110000000001110000001110000000000000000010000011110100111	1.6097785926330344	2.30452013637631	2.8924307203279866
111100000000000001000100000000000000000011111110000001111111	1.4636488292592815	1.978333581185264	2.4796397890666064
100000001110000001111100000000000011000011111100000000000111	1.5428607535863514	2.0896195416009036	2.617278537949324
100000011111111111110000000000000000011100000000000000001101	1.4636488292592815	1.918255030366594	2.312001219013521
110001110110000001000000000001111111111000000000000001000001	1.6097785926330344	2.282378541287615	2.8914031207831967
100000000000000001100111111111011100000000000000010111000001	1.6097785926330344	2.2418423247614276	2.8212027321724977
100000000111110000111000110000000000000001100000001111101001	1.665905339933209	2.370527926673359	3.0180445398198654
100000011111000000000000000001111011110000000111100000001001	1.6097785926330344	2.260911084428365	2.8641914137589195
111110011000010000011100000001011111001000000000000001000001	1.7122405441921758	2.4820198639251365	3.2159142623937274
100000011110011111100001111000000000000000000000000000011111	1.4636488292592815	1.9474872829349215	2.4021446927304138
110000001100000000010000001100000001011111111100000000000111	1.6097785926330344	2.30452013637631	2.8938892514862893
100001011000001100000000001000001110111100000111000000001101	1.7494563273816994	2.5322845767855147	3.23648939538277
101111000110111110000000000000000000001011110000110000000001	1.665905339933209	2.3319964819527463	2.914274799237399
100000000000100000001111111111000000111100000000011100000001	1.5428607535863514	2.0995409670850482	2.6340262299209596
111111111111000000000000011000000000000000000000000111110001	1.3697693284703485	1.7658410736648797	2.150460260945552
111100011110000011111000000000000010000010000000000111100001	1.6097785926330344	2.2560896099308296	2.8461099949114406
100011110000000000000000000111011111000000000000111111000001	1.5428607535863514	2.0855781232160764	2.580231898953031
110000000000000000001111111111110000000000000000001110011001	1.4636488292592815	1.9474872829349215	2.350592989894569
100001000001111000000110000000000000000111110001000000111111	1.6097785926330344	2.2560896099308296	2.882949740001088
101111011011111110010000000000000000000000000000000000110111	1.6097785926330344	2.1405734007407307	2.5574601702918147
110000000011110010010000000001110000000111100011110000000001	1.665905339933209	2.3618512277255914	2.993899228132674
100000000000011110000011100000000000100111000000011111110001	1.6097785926330344	2.2346221530715793	2.835155866574887
100000000000011100000000000011111100000000000000001111111111	1.3697693284703485	1.76584107366488	2.1518563899626257
110001000000000000000000111111101111010111100000000000000001	1.6097785926330344	2.2178265012719196	2.7603415434525718
111111000000010001100001111100000001000110000000110000000001	1.665905339933209	2.3618512277255914	2.9909994858266424
100111000000000011000000011111111110000100000011000000000001	1.6097785926330344	2.2346221530715793	2.8695094809614408
100011000010000000000000011111111100000000011100001000101001	1.7122405441921758	2.4629956734465117	3.1967584742162716
100101000011000000001110000000000000000000011111100000111111	1.6097785926330344	2.282378541287615	2.901031158848567
100000011100011100001000000000111111110000010000000000000111	1.6097785926330344	2.2560896099308296	2.8461099949114415
100001100000001000000000111111111100001100000000011010000001	1.665905339933209	2.3855411232815804	2.983425534414952
100000000000001111111000000110000000001001111100000000111001	1.6097785926330344	2.2346221530715793	2.8669487856390994
100000001110000000011100000001110000000001101111110000000011	1.6097785926330344	2.222263240976879	2.786874067800151
